Date,Name,Year,Letterboxd URI,Rating,Plot,Director1,Director2,Genre1,Genre2,Country1,Country2,RatingAvg,RatingCount
2022-01-05,The Living Daylights,1987,https://boxd.it/29Le,3.0,"After a defecting Russian general reveals a plot to assassinate foreign spies, James Bond is assigned a secret mission to dispatch the new head of the KGB to prevent an escalation of tensions between the Soviet Union and the West.",John Glen,,Action,Thriller,UK,USA,3.32,63723
2022-01-05,Don't Look Up,2021,https://boxd.it/o0Hc,4.0,Two astronomers go on a media tour to warn humankind of a planet-killing comet hurtling toward Earth. The response from a distracted world: Meh.,Adam McKay,,Science Fiction,Comedy,USA,,3.01,1886047
2022-01-05,The Shawshank Redemption,1994,https://boxd.it/2aHi,4.0,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",Frank Darabont,,Crime,Drama,USA,,4.57,1835721
2022-01-05,American Beauty,1999,https://boxd.it/71Y,4.5,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",Sam Mendes,,Drama,,USA,,3.95,919292
2022-01-05,mother!,2017,https://boxd.it/dgRU,4.5,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",Darren Aronofsky,,Drama,Horror,USA,,3.48,700965
2022-01-05,The Great Gatsby,2013,https://boxd.it/JY,3.5,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",Baz Luhrmann,,Romance,Drama,USA,Australia,3.42,1051669
2022-01-05,The Disaster Artist,2017,https://boxd.it/cTqc,3.5,"An aspiring actor in Hollywood meets an enigmatic stranger by the name of Tommy Wiseau, the meeting leads the actor down a path nobody could have predicted; creating the worst movie ever made.",James Franco,,Drama,Comedy,USA,,3.56,371796
2022-01-05,10 Cloverfield Lane,2016,https://boxd.it/aZiu,3.5,"After a catastrophic car crash, a young woman wakes up in a survivalist's underground bunker, where he claims to have saved her from an apocalyptic attack that has left the outside world uninhabitable.",Dan Trachtenberg,,Drama,Science Fiction,USA,,3.56,532104
2022-01-05,Black Mirror: Bandersnatch,2018,https://boxd.it/kTDG,3.5,"In 1984, a young programmer begins to question reality as he adapts a dark fantasy novel into a video game. A mind-bending tale with multiple endings.",David Slade,,Science Fiction,Thriller,UK,,3.25,330071
2022-01-05,The Birds,1963,https://boxd.it/2a6m,3.5,Thousands of birds flock into a seaside town and terrorize the residents in a series of deadly attacks.,Alfred Hitchcock,,Horror,Thriller,USA,,3.75,329786
2022-01-05,Madagascar,2005,https://boxd.it/29dc,3.5,Four animal friends get a taste of the wild life when they break out of captivity at the Central Park Zoo and wash ashore on the island of Madagascar.,Eric Darnell,Tom McGrath,Family,Adventure,USA,,3.54,751140
2022-01-05,Sin City,2005,https://boxd.it/2aVk,3.5,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",Robert Rodriguez,Frank Miller,Thriller,Crime,USA,,3.69,298909
2022-01-05,Sin City: A Dame to Kill For,2014,https://boxd.it/2aV0,3.0,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Frank Miller,Robert Rodriguez,Thriller,Action,USA,,2.87,87697
2022-01-05,Die Hard 2,1990,https://boxd.it/28zw,3.5,"One year after his heroics in Los Angeles, John McClane is an off-duty cop who is the wrong guy in the wrong place at the wrong time. On a snowy Christmas Eve, as he waits for his wife's plane to land at Washington Dulles International Airport, terrorists take over the air traffic control system in a plot to free a South American army general and drug smuggler being flown into the US to face drug charges. It's now up to McClane to take on the terrorists, while coping with an inept airport police chief, an uncooperative anti-terrorist squad, and the life of his wife and everyone else trapped in planes circling overhead.",Renny Harlin,,Thriller,Action,USA,,3.33,196786
2022-01-05,Buried,2010,https://boxd.it/1tXC,3.5,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,Rodrigo Cortés,,Mystery,Drama,France,Spain,3.32,78325
2022-01-05,The Girl in the Fog,2017,https://boxd.it/gLTI,3.5,A gripping and chilling thriller that brings us to a hazy mountain village where an enigmatic detective is investigating the sudden disappearance of fifteen-year-old girl.,Donato Carrisi,,Crime,Thriller,France,Italy,3.23,7596
2022-01-05,Wonder Woman,2017,https://boxd.it/9roG,3.0,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,Patty Jenkins,,Action,Fantasy,USA,,3.24,947721
2022-01-06,Six Shooter,2004,https://boxd.it/1wlG,3.5,"Overwhelmed by grief following the death of his wife, Donnelly shares a train carriage home with a troubled young man identified only as the 'Kid'. As the Kid becomes more agitated and foul-mouthed, the journey takes on a violent and dangerous hue – for the bereaved Donnelly and for other hapless passengers on the train. Academy Award Winner: Best Live Action Short Film – 2005",Martin McDonagh,,Comedy,Drama,Ireland,UK,3.7,19056
2022-01-06,Terminator Salvation,2009,https://boxd.it/2abQ,2.5,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",McG,,Thriller,Action,USA,,2.58,144128
2022-01-06,Terminator Genisys,2015,https://boxd.it/35s0,2.5,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",Alan Taylor,,Adventure,Action,Canada,USA,2.21,141785
2022-01-07,Fantastic Four,2015,https://boxd.it/5a9c,1.5,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",Josh Trank,,Science Fiction,Adventure,UK,Germany,1.34,212295
2022-01-07,Fantastic Four,2005,https://boxd.it/1XVw,3.0,"During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction.",Tim Story,,Science Fiction,Action,Germany,USA,2.56,398938
2022-01-07,Fantastic Four: Rise of the Silver Surfer,2007,https://boxd.it/27Ii,2.0,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.",Tim Story,,Action,Science Fiction,Germany,UK,2.34,289862
2022-01-07,LEGO Star Wars Holiday Special,2020,https://boxd.it/rtpC,3.0,"As her friends prep for a Life Day holiday celebration, Rey journeys with BB-8 on a quest to gain a deeper knowledge of the Force at a mysterious Jedi Temple. There, she embarks on a cross-timeline adventure through beloved moments in Star Wars history, coming into contact with iconic heroes and villains from all eras of the saga. But will she make it back in time for the Life Day feast?",Ken Cunningham,,Adventure,Comedy,Canada,Denmark,3.09,25684
2022-01-07,Circle,2015,https://boxd.it/b5So,2.5,"In a massive, mysterious chamber, fifty strangers awaken to find themselves trapped with no memory of how they got there. Organized in an inward-facing circle and unable to move, they quickly learn that every two minutes, one of them must die…executed by a strange device in the center of the room.",Aaron Hann,Mario Miscione,Thriller,Drama,USA,,2.56,156950
2022-01-07,The Platform,2019,https://boxd.it/mUm6,3.0,"A slab of food descends down a vertical facility. The residents above eat heartily, leaving those below starving and desperate. A rebellion is imminent.",Galder Gaztelu-Urrutia,,Drama,Science Fiction,Spain,,3.24,680569
2022-01-07,Cube,1997,https://boxd.it/2aoU,3.5,"A group of strangers find themselves trapped in a maze-like prison. It soon becomes clear that each of them possesses the peculiar skills necessary to escape, if they don't wind up dead first.",Vincenzo Natali,,Thriller,Science Fiction,Canada,,3.27,200252
2022-01-07,Fantozzi: White Collar Blues,1975,https://boxd.it/1vtE,4.0,"A good-natured but unlucky Italian is constantly going on a difficult situations, but never lose his mood.",Luciano Salce,,Comedy,,Italy,,3.81,8607
2022-01-07,The Second Tragic Fantozzi,1976,https://boxd.it/17yK,4.0,The frustrating adventures of a humble employee who all the time has to fullfill the wishes and desires of his bosses.,Luciano Salce,,Comedy,,Italy,,3.75,4432
2022-01-08,The Matrix Revolutions,2003,https://boxd.it/2a12,3.0,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,Lilly Wachowski,Lana Wachowski,Thriller,Science Fiction,USA,,3.11,416989
2022-01-08,Speed,1994,https://boxd.it/28qk,3.5,"Jack Traven, an LAPD cop on SWAT detail, and veteran SWAT officer Harry Temple thwart an extortionist-bomber's scheme for a $3 million ransom. As they corner the bomber, he flees and detonates a bomb vest, seemingly killing himself. Weeks later, Jack witnesses a mass transit city bus explode and nearby a pay phone rings. On the phone is that same bomber looking for vengeance and the money he's owed. He gives a personal challenge to Jack: a bomb is rigged on another city bus - if it slows down below 50 mph, it will explode - bad enough any day, but a nightmare in LA traffic. And that's just the beginning...",Jan de Bont,,Thriller,Action,USA,,3.69,327249
2022-01-08,Apostle,2018,https://boxd.it/f0so,3.0,"In 1905, a man travels to a remote island in search of his missing sister who has been kidnapped by a mysterious religious cult.",Gareth Evans,,Drama,Horror,USA,UK,3.1,102880
2022-01-09,Scream 4,2011,https://boxd.it/Zmc,2.5,"Ten years have passed, and Sidney Prescott has put herself back together thanks to her writing. However, her return to Woodsboro sparks the return of the Ghostface Killer.",Wes Craven,,Mystery,Horror,USA,,3.34,441388
2022-01-09,The Last Mimzy,2007,https://boxd.it/2730,2.0,"Two siblings begin to develop special talents after they find a mysterious box of toys, and soon their parents and even their teacher are drawn into a strange new world – and find a task ahead of them that is far more important than any of them could imagine.",Robert Shaye,,Drama,Science Fiction,USA,,2.88,11044
2022-01-09,Night at the Museum: Secret of the Tomb,2014,https://boxd.it/5x3m,2.5,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",Shawn Levy,,Comedy,Family,UK,USA,2.81,186287
2022-01-09,WALL·E,2008,https://boxd.it/1VEo,4.0,"What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for, WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.",Andrew Stanton,,Animation,Science Fiction,USA,,4.22,1869529
2022-01-09,The Nightmare Before Christmas,1993,https://boxd.it/1YzQ,3.5,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",Henry Selick,,Family,Animation,USA,,3.96,1283385
2022-01-09,The Parent Trap,1998,https://boxd.it/1XJq,3.0,"Hallie Parker and Annie James are identical twins separated at a young age because of their parents' divorce. Unknowingly to their parents, the girls are sent to the same summer camp where they meet, discover the truth about themselves, and then plot with each other to switch places.",Nancy Meyers,,Family,Romance,USA,,3.76,760531
2022-01-09,The Princess and the Frog,2009,https://boxd.it/1WQq,3.5,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",Ron Clements,John Musker,Animation,Romance,USA,,3.91,668428
2022-01-09,Enchanted,2007,https://boxd.it/24co,3.0,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",Kevin Lima,,Family,Romance,USA,,3.53,467364
2022-01-09,National Treasure,2004,https://boxd.it/27x0,3.5,"Modern treasure hunters, led by archaeologist Ben Gates, search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin during the Revolutionary War. The chest's whereabouts may lie in secret clues embedded in the Constitution and the Declaration of Independence, and Gates is in a race to find the gold before his enemies do.",Jon Turteltaub,,Thriller,Mystery,USA,,3.3,318777
2022-01-09,National Treasure: Book of Secrets,2007,https://boxd.it/21rq,3.0,"Benjamin Franklin Gates and Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth's diary, Ben must follow a clue left there to prove his ancestor's innocence in the assassination of Abraham Lincoln.",Jon Turteltaub,,Action,Thriller,USA,,2.97,168169
2022-01-09,Mary Poppins,1964,https://boxd.it/2aoA,4.0,"Mr Banks is looking for a nanny for his two mischievous children and comes across Mary Poppins, an angelic nanny. She not only brings a change in their lives but also spreads happiness.",Robert Stevenson,,Family,Comedy,USA,,3.91,311035
2022-01-09,Oz the Great and Powerful,2013,https://boxd.it/2cAI,3.0,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",Sam Raimi,,Fantasy,Family,USA,,2.59,166297
2022-01-09,Sky High,2005,https://boxd.it/1TNI,3.0,"Set in a world where superheroes are commonly known and accepted, young Will Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being.",Mike Mitchell,,Family,Comedy,USA,,3.14,199484
2022-01-09,Hannah Montana: The Movie,2009,https://boxd.it/1Hx4,2.5,"When Miley Stewart (aka pop-star Hannah Montana) gets too caught up in the superstar celebrity lifestyle, her dad decides it's time for a total change of scenery. But sweet niblets! Miley must trade in all the glitz and glamour of Hollywood for some ol' blue jeans on the family farm in Tennessee, and question if she can be both Miley Stewart and Hannah Montana.",Peter Chelsom,,Comedy,Music,USA,,3.38,190946
2022-01-09,Bedtime Stories,2008,https://boxd.it/1WPM,2.5,Skeeter Bronson is a down-on-his-luck guy who's always telling bedtime stories to his niece and nephew. But his life is turned upside down when the fantastical stories he makes up for entertainment inexplicably turn into reality. Can a bewildered Skeeter manage his own unruly fantasies now that the outrageous characters and situations from his mind have morphed into actual people and events?,Adam Shankman,,Fantasy,Comedy,USA,,2.82,155182
2022-01-10,The Matrix Resurrections,2021,https://boxd.it/n87k,3.0,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",Lana Wachowski,,Adventure,Science Fiction,USA,,2.7,419303
2022-01-10,Catwoman,2004,https://boxd.it/2aBY,1.5,"Liquidated after discovering a corporate conspiracy, mild-mannered graphic artist Patience Phillips washes up on an island, where she's resurrected and endowed with the prowess of a cat — and she's eager to use her new skills... as a vigilante. Before you can say ""cat and mouse"", handsome gumshoe Tom Lone is on her tail, fascinated by both of her personas.",Pitof,,Fantasy,Crime,Canada,USA,1.56,106242
2022-01-11,The Visit,2015,https://boxd.it/9ssO,2.5,"A brother and sister are sent to their grandparents' remote Pennsylvania farm for a week, where they discover that the elderly couple is involved in something deeply disturbing.",M. Night Shyamalan,,Horror,Thriller,USA,,3.09,335920
2022-01-11,Big Eyes,2014,https://boxd.it/36ms,3.0,"In the late 1950s and early '60s, artist Walter Keane achieves unbelievable fame and success with portraits of saucer-eyed waifs. However, no one realizes that his wife, Margaret, is the real painter behind the brush. Although Margaret is horrified to learn that Walter is passing off her work as his own, she is too meek to protest too loudly. It isn't until the Keanes' marriage comes to an end and a lawsuit follows that the truth finally comes to light.",Tim Burton,,Drama,,USA,,3.37,136178
2022-01-11,Transcendence,2014,https://boxd.it/4VSQ,1.5,"Two leading computer scientists work toward their goal of Technological Singularity, as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.",Wally Pfister,,Thriller,Drama,China,UK,2.43,71299
2022-01-11,Rush,2013,https://boxd.it/3lyS,4.0,"In the 1970s, a rivalry propels race car drivers Niki Lauda and James Hunt to fame and glory — until a horrible accident threatens to end it all.",Ron Howard,,Drama,Action,UK,USA,3.82,286938
2022-01-11,Nebraska,2013,https://boxd.it/4exq,4.0,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.",Alexander Payne,,Adventure,Drama,USA,,3.96,93180
2022-01-11,Dark Shadows,2012,https://boxd.it/bQ2,2.0,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,Tim Burton,,Comedy,Fantasy,UK,USA,2.76,278485
2022-01-11,Hugo,2011,https://boxd.it/R08,3.0,"Orphaned and alone except for an uncle, Hugo Cabret lives in the walls of a train station in 1930s Paris. Hugo's job is to oil and maintain the station's clocks, but to him, his more important task is to protect a broken automaton and notebook left to him by his late father. Accompanied by the goddaughter of an embittered toy merchant, Hugo embarks on a quest to solve the mystery of the automaton and find a place he can call home.",Martin Scorsese,,Adventure,Family,UK,USA,3.5,381886
2022-01-11,In Time,2011,https://boxd.it/FPS,2.5,"In the not-too-distant future the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest try to negotiate for their immortality. A poor young man who comes into a fortune of time, though too late to help his mother from dying. He ends up on the run from a corrupt police force known as 'time keepers'.",Andrew Niccol,,Thriller,Action,USA,,2.93,357967
2022-01-11,A Nightmare on Elm Street,2010,https://boxd.it/1zdg,2.5,"The film that brings back horror icon Freddy Krueger as a darker and more sinister character than ever before. While Freddy is on the prowl, a group of teenagers being stalked soon learn they all have a common factor making them targets for this twisted killer.",Samuel Bayer,,Mystery,Thriller,USA,,2.12,139394
2022-01-11,The Simpsons Movie,2007,https://boxd.it/6YU,3.5,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",David Silverman,,Family,Comedy,USA,,3.48,462814
2022-01-11,The Night Before the Exams Today,2007,https://boxd.it/uBq,2.0,"In 2006, as World Cup fever sweeps Italy, high school senior Luca falls hard for dolphin trainer Azzurra and stumbles on a family secret -- right before his exams.",Fausto Brizzi,,Comedy,,Italy,,2.74,2984
2022-01-11,Scary Movie 4,2006,https://boxd.it/24B4,1.5,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",David Zucker,,Comedy,,USA,,2.29,129983
2022-01-11,Scary Movie 5,2013,https://boxd.it/24AU,1.0,"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",Malcolm D. Lee,,Comedy,,USA,,1.62,77229
2022-01-11,Scary Movie 3,2003,https://boxd.it/24Be,2.0,"In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process.",David Zucker,,Comedy,,USA,,2.71,186879
2022-01-11,Have You Met Claudia?,2004,https://boxd.it/ntO,3.5,"Claudia is married with Giovanni, a rather dull type. Meek Giacomo is happily divorced, until he meets her. Aldo is a colorful cabbie with whom she had an affair. Who'll win her heart?",Massimo Venier,,Comedy,,Italy,,3.39,6974
2022-01-11,Lemony Snicket's A Series of Unfortunate Events,2004,https://boxd.it/1T7s,3.0,"Three wealthy children's parents are killed in a fire. When they are sent to a distant relative, they find out that he is plotting to kill them and seize their fortune.",Brad Silberling,,Family,Adventure,Germany,USA,3.3,268675
2022-01-11,21 Grams,2003,https://boxd.it/2ajK,4.0,"Paul Rivers, an ailing mathematician lovelessly married to an English émigré; Christina Peck, an upper-middle-class suburban housewife and mother of two girls; and Jack Jordan, a born-again ex-con, are brought together by a terrible accident that changes their lives.",Alejandro González Iñárritu,,Drama,Crime,USA,,3.73,90166
2022-01-11,The Iron Giant,1999,https://boxd.it/1Wow,4.0,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",Brad Bird,,Science Fiction,Animation,USA,,4.26,501530
2022-01-11,Shakespeare in Love,1998,https://boxd.it/27Pe,3.0,"Young Shakespeare is forced to stage his latest comedy, ""Romeo and Ethel, the Pirate's Daughter,"" before it's even written. When a lovely noblewoman auditions for a role, they fall into forbidden love -- and his play finds a new life (and title). As their relationship progresses, Shakespeare's comedy soon transforms into tragedy.",John Madden,,Comedy,History,USA,,3.3,113922
2022-01-11,Nothing Left to Do But Cry,1984,https://boxd.it/1rfI,4.0,"Two 20th-century friends accidentally stumble into the year 1492, where they meet a charming teen and try to alter history.",Roberto Benigni,Massimo Troisi,Comedy,,Italy,,3.83,13462
2022-01-11,Airplane!,1980,https://boxd.it/29yu,4.5,An ex-fighter pilot forced to take over the controls of an airliner when the flight crew succumbs to food poisoning.,Jim Abrahams,Jerry Zucker,Comedy,,USA,,3.84,433386
2022-01-11,The Lego Movie,2014,https://boxd.it/4pDO,3.5,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from conquering the universe.",Phil Lord,Christopher Miller,Family,Animation,Australia,Denmark,3.81,948952
2022-01-12,The Phantom Carriage,1921,https://boxd.it/l4s,4.5,"An alcoholic, abusive ne'er-do-well is shown the error of his ways through a legend that dooms the last person to die on New Year's Eve before the clock strikes twelve to take the reins of Death's chariot and work tirelessly collecting fresh souls for the next year.",Victor Sjöström,,Fantasy,Horror,Sweden,,4.09,29256
2022-01-12,Lion,2016,https://boxd.it/b2La,4.0,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",Garth Davis,,Drama,,Australia,UK,3.9,302321
2022-01-12,"Hail, Caesar!",2016,https://boxd.it/881G,3.0,"When a Hollywood star mysteriously disappears in the middle of filming, the studio sends their fixer to get him back.",Joel Coen,Ethan Coen,Crime,Comedy,UK,USA,3.26,223341
2022-01-12,Everest,2015,https://boxd.it/7r7Q,2.5,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",Baltasar Kormákur,,Drama,History,Iceland,UK,3.22,145298
2022-01-12,RoboCop,2014,https://boxd.it/3m4k,2.0,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology. Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America. Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it. When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer. OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",José Padilha,,Action,Science Fiction,USA,,2.36,114202
2022-01-12,Journey to the Center of the Earth,2008,https://boxd.it/38EI,3.0,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",Eric Brevig,,Adventure,Action,USA,,2.71,146836
2022-01-12,Ghost Rider,2007,https://boxd.it/290M,2.0,"In order to save his dying father, young stunt cyclist Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",Mark Steven Johnson,,Fantasy,Thriller,USA,,2.42,216804
2022-01-12,Real Steel,2011,https://boxd.it/147m,3.0,"Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.",Shawn Levy,,Action,Drama,USA,India,3.36,238515
2022-01-12,Hop,2011,https://boxd.it/DQa,1.5,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In L.A., he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",Tim Hill,,Family,Comedy,Japan,USA,2.2,92678
2022-01-12,Paul,2011,https://boxd.it/13uE,2.5,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",Greg Mottola,,Science Fiction,Comedy,UK,USA,3.09,220342
2022-01-12,Megamind,2010,https://boxd.it/16Sk,3.5,"After Megamind, a highly intelligent alien supervillain, defeats his long-time nemesis Metro Man, Megamind creates a new hero to fight, but must act to save the city when his ""creation"" becomes an even worse villain than he was.",Tom McGrath,,Science Fiction,Action,USA,,3.72,761951
2022-01-12,The Sorcerer's Apprentice,2010,https://boxd.it/1sGg,2.5,"Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",Jon Turteltaub,,Action,Adventure,USA,,2.72,98778
2022-01-12,Coraline,2009,https://boxd.it/1NhQ,4.0,"Wandering her rambling old house in her boring new town, 11-year-old Coraline discovers a hidden door to a strangely idealized version of her life. In order to stay in the fantasy, she must make a frighteningly real sacrifice.",Henry Selick,,Animation,Horror,USA,,4.18,1811436
2022-01-12,The Pink Panther 2,2009,https://boxd.it/1MHy,3.0,"When legendary treasures from around the world are stolen, including the priceless Pink Panther Diamond, Chief Inspector Dreyfus is forced to assign Inspector Clouseau to a team of international detectives and experts charged with catching the thief and retrieving the stolen artifacts.",Harald Zwart,,Mystery,Comedy,USA,,2.58,38961
2022-01-12,Beverly Hills Chihuahua,2008,https://boxd.it/1Ob0,1.5,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",Raja Gosnell,,Family,Comedy,USA,,2.49,74581
2022-01-12,Superhero Movie,2008,https://boxd.it/1SM0,2.5,"Rick Riker is a nerdy teen imbued with superpowers by a radioactive dragonfly. And because every hero needs a nemesis, enter Lou Landers, aka the villainously goofy Hourglass.",Craig Mazin,,Science Fiction,Action,USA,,2.23,83756
2022-01-12,The Spiderwick Chronicles,2008,https://boxd.it/20v2,3.0,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.",Mark Waters,,Family,Drama,USA,,3.23,104989
